Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,Daily_Return
2020-07-09,27.479337692260746,27.561983108520508,27.39669418334961,27.520660400390625,23.84932327270508,6086790,26.60578456878662,,0.0015037738024348268
2020-07-12,27.520660400390625,27.76859474182129,27.479337692260746,27.644628524780273,23.95675468444824,6978547,26.647933349609374,,0.004504547586652086
2020-07-13,27.644628524780273,27.685949325561523,27.438016891479492,27.520660400390625,23.84932327270508,4526031,26.689255676269532,,-0.004484347629360452
2020-07-14,27.561983108520508,27.561983108520508,27.314048767089844,27.561983108520508,23.8851318359375,4215021,26.733057327270508,,0.0015015158622173619
2020-07-15,27.479337692260746,27.644628524780273,27.479337692260746,27.644628524780273,23.95675468444824,4748896,26.774379653930666,,0.002998529384999671
2020-07-16,27.60330581665039,27.644628524780273,27.520660400390625,27.60330581665039,23.92094612121582,3752863,26.803305282592774,,-0.0014947825431201878
2020-07-19,27.520660400390625,27.561983108520508,27.39669418334961,27.39669418334961,23.74188995361328,2222052,26.855371398925783,,-0.007485032215820753
2020-07-20,27.355371475219727,27.39669418334961,27.148759841918945,27.355371475219727,23.706085205078125,7883479,26.89834659576416,,-0.001508310011906322
2020-07-21,27.27272605895996,27.355371475219727,27.23140335083008,27.27272605895996,23.63446044921875,4452658,26.926445770263673,,-0.0030211768951714513
2020-07-22,27.314048767089844,27.314048767089844,27.190082550048828,27.27272605895996,23.63446044921875,3015167,26.95537136077881,,0.0
2020-07-23,27.190082550048828,27.27272605895996,27.190082550048828,27.27272605895996,23.63446044921875,3105370,26.988429183959962,,0.0
2020-07-26,27.06611442565918,27.190082550048828,26.983470916748047,27.06611442565918,23.455413818359375,5981893,27.014875450134276,,-0.0075757602248530675
2020-07-27,27.02479362487793,27.23140335083008,27.02479362487793,27.23140335083008,23.598649978637695,3985188,27.04875972747803,,0.00610685828676627
2020-07-28,27.23140335083008,27.27272605895996,27.190082550048828,27.27272605895996,23.63446044921875,4247246,27.076858901977538,,0.001517465243987104
2020-08-05,27.27272605895996,27.438016891479492,27.27272605895996,27.314048767089844,23.670270919799805,9182850,27.10495807647705,,0.0015151660321945926
2020-08-06,27.314048767089844,27.355371475219727,27.23140335083008,27.23140335083008,23.598649978637695,4547696,27.13057788848877,,-0.00302574755447238
2020-08-09,27.23140335083008,27.39669418334961,27.190082550048828,27.314048767089844,23.670270919799805,6244352,27.148759689331055,,0.00303493048797443
2020-08-10,27.314048767089844,27.39669418334961,27.314048767089844,27.355371475219727,23.706085205078125,6842142,27.1611563873291,,0.001512873777236301
2020-08-11,27.355371475219727,27.520660400390625,27.314048767089844,27.520660400390625,23.84932327270508,8422623,27.160329933166505,,0.006042284065512549
2020-08-12,27.355371475219727,27.39669418334961,27.27272605895996,27.39669418334961,23.995389938354492,5804975,27.1628092956543,,-0.004504478280588642
2020-08-13,27.39669418334961,27.39669418334961,27.39669418334961,27.39669418334961,23.995389938354492,0,27.16528865814209,,0.0
2020-08-16,27.685949325561523,27.685949325561523,27.561983108520508,27.561983108520508,24.14016342163086,4578272,27.1710737991333,,0.00603317042796192
2020-08-17,27.561983108520508,27.685949325561523,27.479337692260746,27.685949325561523,24.248741149902344,12979051,27.180991134643556,,0.004497724875344389
2020-08-18,27.644628524780273,28.09917259216309,27.60330581665039,28.09917259216309,24.610660552978516,16235730,27.203305168151857,,0.014925378275544743
2020-08-19,28.09917259216309,28.305784225463867,27.933883666992188,28.223140716552734,24.719234466552734,12832369,27.226445693969726,,0.004411806930721518
2020-08-20,28.09917259216309,28.305784225463867,28.09917259216309,28.223140716552734,24.719234466552734,10463709,27.258677101135255,,0.0
2020-08-23,28.223140716552734,28.223140716552734,28.09917259216309,28.18181800842285,24.683042526245117,6293489,27.286776275634764,,-0.0014641427949103614
2020-08-24,28.18181800842285,28.84297561645508,28.14049530029297,28.84297561645508,25.26211929321289,20307392,27.330577964782716,,0.02346043139710252
2020-08-25,28.84297561645508,28.92561912536621,28.760330200195312,28.884296417236328,25.298309326171875,12982221,27.374379615783692,,0.0014326122703398614
2020-08-26,28.84297561645508,28.884296417236328,28.677684783935547,28.84297561645508,25.26211929321289,6710375,27.417354850769044,,-0.00143056282847831
2020-08-27,28.84297561645508,28.92561912536621,28.801652908325195,28.92561912536621,25.334501266479492,9928629,27.46115650177002,,0.0028652906693851232
2020-08-30,28.92561912536621,29.132230758666992,28.884296417236328,29.008264541625977,25.40688705444336,11392686,27.508263969421385,,0.0028571701750470524
2020-08-31,29.008264541625977,29.380165100097656,28.966941833496097,29.380165100097656,25.73261833190918,90226629,27.562809448242188,,0.012820503547808393
2020-09-01,29.29751968383789,29.338842391967773,29.09090805053711,29.132230758666992,25.51546287536621,11784458,27.607437553405763,,-0.008438834178976062
2020-09-02,29.09090805053711,29.79338836669922,28.801652908325195,29.752065658569336,26.058351516723633,19946230,27.662809448242186,,0.02127660270979903
2020-09-03,29.752065658569336,30.082643508911133,29.66942024230957,29.752065658569336,26.058351516723633,17411419,27.71074333190918,,0.0
2020-09-06,29.62809944152832,29.79338836669922,29.42148780822754,29.62809944152832,25.94976806640625,8102335,27.75950366973877,,-0.004166642359009098
2020-09-07,29.62809944152832,29.752065658569336,29.504131317138672,29.545454025268555,25.87738800048828,8002447,27.808264007568358,,-0.002789426855504762
2020-09-08,29.545454025268555,29.752065658569336,29.545454025268555,29.710742950439453,26.02215576171875,11106956,27.858677215576172,,0.005594394488896093
2020-09-09,29.545454025268555,29.62809944152832,29.42148780822754,29.58677673339844,25.9135799407959,8855234,27.90826400756836,,-0.004172437466400614
2020-09-10,29.545454025268555,29.58677673339844,29.42148780822754,29.504131317138672,25.841196060180664,7403936,27.957850761413575,,-0.0027933227402388017
2020-09-13,29.504131317138672,29.79338836669922,29.42148780822754,29.710742950439453,26.02215576171875,11715585,28.01322265625,,0.007002803474534414
2020-09-14,29.752065658569336,29.91735458374023,29.62809944152832,29.79338836669922,26.094539642333984,14098110,28.069421005249023,,0.0027816677757814823
2020-09-15,29.79338836669922,29.958677291870117,29.710742950439453,29.876033782958984,26.16692352294922,17674197,28.12975158691406,,0.0027739515641040935
2020-09-16,29.91735458374023,30.041322708129883,29.79338836669922,29.958677291870117,26.23930931091309,16247771,28.188429260253905,,0.002766214200703887
2020-09-17,30.0,30.537189483642575,29.958677291870117,30.28925514221191,26.528844833374023,74552211,28.25041271209717,,0.01103446080483339
2020-09-20,30.24793243408203,30.57851219177246,30.20661163330078,30.537189483642575,26.746000289916992,15540269,28.319007759094237,,0.008185554258979932
2020-09-21,30.537189483642575,30.702478408813477,30.454544067382812,30.537189483642575,26.746000289916992,16176954,28.385123481750487,,0.0
2020-09-22,30.495866775512695,30.495866775512695,30.28925514221191,30.28925514221191,26.528844833374023,7456714,28.442148246765136,,-0.008119094966597129
2020-09-24,30.24793243408203,30.37190055847168,30.123966217041016,30.330577850341797,26.56503677368164,7131498,28.499173049926757,,0.001364269538351781
2020-09-27,30.330577850341797,30.330577850341797,30.1652889251709,30.24793243408203,26.492650985717773,6810452,28.553718490600588,,-0.002724821685480494
2020-09-28,30.24793243408203,30.28925514221191,30.082643508911133,30.20661163330078,26.456459045410156,11544722,28.604958152770998,,-0.001366070255257923
2020-09-29,30.1652889251709,30.20661163330078,29.91735458374023,29.91735458374023,26.203113555908203,6821538,28.65289203643799,,-0.009575951552330486
2020-09-30,29.83470916748047,29.876033782958984,29.545454025268555,29.66942024230957,25.9859619140625,6889927,28.695040779113768,27.418387928009032,-0.00828730831586999
2020-10-01,29.58677673339844,29.62809944152832,29.42148780822754,29.545454025268555,25.87738800048828,4355710,28.733057289123536,27.420660657882692,-0.004178248716307453
2020-10-04,29.338842391967773,29.338842391967773,29.008264541625977,29.008264541625977,25.40688705444336,4502020,28.761156463623045,27.413635864257813,-0.0181817982280168
2020-10-05,28.966941833496097,29.62809944152832,28.884296417236328,29.62809944152832,25.94976806640625,7615433,28.80578456878662,27.40723091125488,0.02136752783031537
2020-10-06,29.62809944152832,29.876033782958984,29.62809944152832,29.62809944152832,25.94976806640625,7018438,28.851239128112795,27.398346614837646,0.0
2020-10-07,29.62809944152832,29.710742950439453,29.380165100097656,29.58677673339844,25.9135799407959,3525406,28.89752014160156,27.390288763046264,-0.0013947134277523254
